dem_id,node,product,segment,bid,capacity
128,56,27,M,500.0,19999.11
129,57,27,M,500.0,23025.84
130,58,27,M,500.0,34825.37
131,59,27,M,500.0,24734.43
132,60,27,M,500.0,14164.42
133,61,27,M,500.0,27002.4
134,62,27,M,500.0,20298.19
135,63,27,M,500.0,21920.93
136,64,27,M,500.0,23751.37
137,65,27,M,500.0,15380.1
138,66,27,M,500.0,22073.24
139,67,27,M,500.0,11924.15
140,68,27,M,500.0,15222.26
141,69,27,M,500.0,20705.26
142,70,27,M,500.0,17340.69
143,71,27,M,500.0,12037.68
144,72,27,M,500.0,21959.7
145,1,27,L,250.0,29796.52
146,2,27,L,250.0,48230.12
147,3,27,L,250.0,39834.85
148,4,27,L,250.0,68209.85
149,5,27,L,250.0,24465.82
150,6,27,L,250.0,31190.35
151,7,27,L,250.0,37919.49
152,8,27,L,250.0,14685.96
153,9,27,L,250.0,46540.91
154,10,27,L,250.0,55831.55
155,11,27,L,250.0,35334.91
156,12,27,L,250.0,26344.26
157,13,27,L,250.0,55222.33
158,14,27,L,250.0,40416.38
159,15,27,L,250.0,22241.24
160,16,27,L,250.0,60197.65
161,17,27,L,250.0,39239.47
162,18,27,L,250.0,29441.14
163,19,27,L,250.0,22522.77
164,20,27,L,250.0,33211.86
165,21,27,L,250.0,46813.21
166,22,27,L,250.0,52933.13
167,23,27,L,250.0,26953.48
168,24,27,L,250.0,16130.55
169,25,27,L,250.0,35201.06
170,26,27,L,250.0,34993.37
171,27,27,L,250.0,45594.77
172,28,27,L,250.0,25684.27
173,29,27,L,250.0,35404.14
174,30,27,L,250.0,12544.45
175,31,27,L,250.0,15807.48
176,32,27,L,250.0,20852.03
177,33,27,L,250.0,29242.68
178,34,27,L,250.0,40185.61
179,35,27,L,250.0,40554.84
180,36,27,L,250.0,27198.09
181,37,27,L,250.0,71315.96
182,38,27,L,250.0,64591.43
183,39,27,L,250.0,21032.02
184,40,27,L,250.0,16504.39
185,41,27,L,250.0,11146.0
186,42,27,L,250.0,41579.44
187,43,27,L,250.0,46037.84
188,44,27,L,250.0,51410.07
189,45,27,L,250.0,29427.29
190,46,27,L,250.0,10753.7
191,47,27,L,250.0,10707.55
192,48,27,L,250.0,26491.95
193,49,27,L,250.0,42197.89
194,50,27,L,250.0,36964.11
195,51,27,L,250.0,57880.75
196,52,27,L,250.0,15350.56
197,53,27,L,250.0,27050.4
198,54,27,L,250.0,33147.24
199,55,27,L,250.0,42165.58
200,56,27,L,250.0,33331.86
201,57,27,L,250.0,38376.4
202,58,27,L,250.0,58042.29
203,59,27,L,250.0,41224.06
204,60,27,L,250.0,23607.37
205,61,27,L,250.0,45004.01
206,62,27,L,250.0,33830.31
207,63,27,L,250.0,36534.89
208,64,27,L,250.0,39585.62
209,65,27,L,250.0,25633.5
210,66,27,L,250.0,36788.73
211,67,27,L,250.0,19873.58
212,68,27,L,250.0,25370.43
213,69,27,L,250.0,34508.76
214,70,27,L,250.0,28901.15
215,71,27,L,250.0,20062.81
216,72,27,L,250.0,36599.5
217,1,27,sink,30.0,1000000000000.0
218,2,27,sink,30.0,1000000000000.0
219,3,27,sink,30.0,1000000000000.0
220,4,27,sink,30.0,1000000000000.0
221,5,27,sink,30.0,1000000000000.0
222,6,27,sink,30.0,1000000000000.0
223,7,27,sink,30.0,1000000000000.0
224,8,27,sink,30.0,1000000000000.0
225,9,27,sink,30.0,1000000000000.0
226,10,27,sink,30.0,1000000000000.0
227,11,27,sink,30.0,1000000000000.0
228,12,27,sink,30.0,1000000000000.0
229,13,27,sink,30.0,1000000000000.0
230,14,27,sink,30.0,1000000000000.0
231,15,27,sink,30.0,1000000000000.0
232,16,27,sink,30.0,1000000000000.0
233,17,27,sink,30.0,1000000000000.0
234,18,27,sink,30.0,1000000000000.0
235,19,27,sink,30.0,1000000000000.0
236,20,27,sink,30.0,1000000000000.0
237,21,27,sink,30.0,1000000000000.0
238,22,27,sink,30.0,1000000000000.0
239,23,27,sink,30.0,1000000000000.0
240,24,27,sink,30.0,1000000000000.0
241,25,27,sink,30.0,1000000000000.0
242,26,27,sink,30.0,1000000000000.0
243,27,27,sink,30.0,1000000000000.0
244,28,27,sink,30.0,1000000000000.0
245,29,27,sink,30.0,1000000000000.0
246,30,27,sink,30.0,1000000000000.0
247,31,27,sink,30.0,1000000000000.0
248,32,27,sink,30.0,1000000000000.0
249,33,27,sink,30.0,1000000000000.0
250,34,27,sink,30.0,1000000000000.0
251,35,27,sink,30.0,1000000000000.0
252,36,27,sink,30.0,1000000000000.0
253,37,27,sink,30.0,1000000000000.0
254,38,27,sink,30.0,1000000000000.0
255,39,27,sink,30.0,1000000000000.0
256,40,27,sink,30.0,1000000000000.0
257,41,27,sink,30.0,1000000000000.0
258,42,27,sink,30.0,1000000000000.0
259,43,27,sink,30.0,1000000000000.0
260,44,27,sink,30.0,1000000000000.0
261,45,27,sink,30.0,1000000000000.0
262,46,27,sink,30.0,1000000000000.0
263,47,27,sink,30.0,1000000000000.0
264,48,27,sink,30.0,1000000000000.0
265,49,27,sink,30.0,1000000000000.0
266,50,27,sink,30.0,1000000000000.0
267,51,27,sink,30.0,1000000000000.0
268,52,27,sink,30.0,1000000000000.0
269,53,27,sink,30.0,1000000000000.0
270,54,27,sink,30.0,1000000000000.0
271,55,27,sink,30.0,1000000000000.0
272,56,27,sink,30.0,1000000000000.0
273,57,27,sink,30.0,1000000000000.0
274,58,27,sink,30.0,1000000000000.0
275,59,27,sink,30.0,1000000000000.0
276,60,27,sink,30.0,1000000000000.0
277,61,27,sink,30.0,1000000000000.0
278,62,27,sink,30.0,1000000000000.0
279,63,27,sink,30.0,1000000000000.0
280,64,27,sink,30.0,1000000000000.0
281,65,27,sink,30.0,1000000000000.0
282,66,27,sink,30.0,1000000000000.0
283,67,27,sink,30.0,1000000000000.0
284,68,27,sink,30.0,1000000000000.0
285,69,27,sink,30.0,1000000000000.0
286,70,27,sink,30.0,1000000000000.0
287,71,27,sink,30.0,1000000000000.0
288,72,27,sink,30.0,1000000000000.0
289,1,28,cc,0.0,1000000000000.0
290,2,28,cc,0.0,1000000000000.0
291,3,28,cc,0.0,1000000000000.0
292,4,28,cc,0.0,1000000000000.0
293,5,28,cc,0.0,1000000000000.0
294,6,28,cc,0.0,1000000000000.0
295,7,28,cc,0.0,1000000000000.0
296,8,28,cc,0.0,1000000000000.0
297,9,28,cc,0.0,1000000000000.0
298,10,28,cc,0.0,1000000000000.0
299,11,28,cc,0.0,1000000000000.0
300,12,28,cc,0.0,1000000000000.0
301,13,28,cc,0.0,1000000000000.0
302,14,28,cc,0.0,1000000000000.0
303,15,28,cc,0.0,1000000000000.0
304,16,28,cc,0.0,1000000000000.0
305,17,28,cc,0.0,1000000000000.0
306,18,28,cc,0.0,1000000000000.0
307,19,28,cc,0.0,1000000000000.0
308,20,28,cc,0.0,1000000000000.0
309,21,28,cc,0.0,1000000000000.0
310,22,28,cc,0.0,1000000000000.0
311,23,28,cc,0.0,1000000000000.0
312,24,28,cc,0.0,1000000000000.0
313,25,28,cc,0.0,1000000000000.0
314,26,28,cc,0.0,1000000000000.0
315,27,28,cc,0.0,1000000000000.0
316,28,28,cc,0.0,1000000000000.0
317,29,28,cc,0.0,1000000000000.0
318,30,28,cc,0.0,1000000000000.0
319,31,28,cc,0.0,1000000000000.0
320,32,28,cc,0.0,1000000000000.0
321,33,28,cc,0.0,1000000000000.0
322,34,28,cc,0.0,1000000000000.0
323,35,28,cc,0.0,1000000000000.0
324,36,28,cc,0.0,1000000000000.0
325,37,28,cc,0.0,1000000000000.0
326,38,28,cc,0.0,1000000000000.0
327,39,28,cc,0.0,1000000000000.0
328,40,28,cc,0.0,1000000000000.0
329,41,28,cc,0.0,1000000000000.0
330,42,28,cc,0.0,1000000000000.0
331,43,28,cc,0.0,1000000000000.0
332,44,28,cc,0.0,1000000000000.0
333,45,28,cc,0.0,1000000000000.0
334,46,28,cc,0.0,1000000000000.0
335,47,28,cc,0.0,1000000000000.0
336,48,28,cc,0.0,1000000000000.0
337,49,28,cc,0.0,1000000000000.0
338,50,28,cc,0.0,1000000000000.0
339,51,28,cc,0.0,1000000000000.0
340,52,28,cc,0.0,1000000000000.0
341,53,28,cc,0.0,1000000000000.0
342,54,28,cc,0.0,1000000000000.0
343,55,28,cc,0.0,1000000000000.0
344,56,28,cc,0.0,1000000000000.0
345,57,28,cc,0.0,1000000000000.0
346,58,28,cc,0.0,1000000000000.0
347,59,28,cc,0.0,1000000000000.0
348,60,28,cc,0.0,1000000000000.0
349,61,28,cc,0.0,1000000000000.0
350,62,28,cc,0.0,1000000000000.0
351,63,28,cc,0.0,1000000000000.0
352,64,28,cc,0.0,1000000000000.0
353,65,28,cc,0.0,1000000000000.0
354,66,28,cc,0.0,1000000000000.0
355,67,28,cc,0.0,1000000000000.0
356,68,28,cc,0.0,1000000000000.0
357,69,28,cc,0.0,1000000000000.0
358,70,28,cc,0.0,1000000000000.0
359,71,28,cc,0.0,1000000000000.0
360,72,28,cc,0.0,1000000000000.0
